"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
336,3,1,20,1428,13411,12800
337,3,1,20,1643,15969,14741
338,3,1,20,1494,13753,13313
339,3,1,20,1595,14841,14293
340,3,1,20,1095,9903,9795
341,3,1,20,1476,13934,13243
342,3,1,20,1540,14511,13806
343,3,1,20,1829,14973,16364
344,3,1,20,1294,11530,11451
345,3,1,20,1798,16567,16174
346,3,1,20,1099,9553,9830
347,3,1,20,1582,13765,14164
348,3,1,20,1106,10013,9864
349,3,1,20,1680,17366,15193
350,3,1,20,1326,11767,11987
351,3,1,20,1250,10105,11064
352,3,1,20,1414,13916,12726
353,3,1,20,1793,17494,16161
354,3,1,20,1379,14496,12373
355,3,1,20,1535,14791,13752
356,3,1,20,1142,11442,10214
357,3,1,20,1816,16000,16179
358,3,1,20,1514,14563,13495
359,3,1,20,1289,10924,11463
360,3,1,20,1499,13339,13448
361,3,1,20,1256,12185,11135
362,3,1,20,1497,12899,13380
363,3,1,20,1466,15589,13090
364,3,1,20,1627,12582,14551
365,3,1,20,1550,13639,13851
366,3,1,20,1785,14821,16050
367,3,1,20,1590,14218,14234
368,3,1,20,1141,10098,10251
369,3,1,20,1285,12505,11432
370,3,1,20,1599,13841,14280
371,3,1,20,1478,14368,13218
372,3,1,20,1466,13224,13078
373,3,1,20,1547,15984,13868
374,3,1,20,2219,19203,19935
375,3,1,20,1215,10475,10880
376,3,1,20,1675,14747,15114
377,3,1,20,1749,17994,15720
378,3,1,20,1141,10098,10251
379,3,1,20,1714,16771,15361

