"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
71,31437,2,20,1984,20227,17816
72,31437,2,20,1465,13049,13197
73,31437,2,20,1528,13711,13802
74,31437,2,20,1207,10878,10875
75,31437,2,20,2272,21154,20538
76,31437,2,20,1621,13916,14632
77,31437,2,20,1491,14224,13492
78,31437,2,20,1714,17726,15481
79,31437,2,20,1227,11306,10962
80,31437,2,20,1517,12852,13664
81,31437,2,20,1474,14194,13218
82,31437,2,20,1334,16077,11997
83,31437,2,20,1327,11297,11951
84,31437,2,20,1611,14947,14527
